info,nombre,categ,tipo,emisor,admin,ambito,tema,lon,lat,region,cut_reg,provincia,cut_pro,comuna,cut_com
Cuarteles de Carabineros,RETEN EL PERAL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.57280999958387,-33.575199999561576,Metropolitana de Santiago,13,Cordillera,132,Puente Alto,13201
Cuarteles de Carabineros,RETEN ENEAS GONEL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.65880100017655,-33.385205999962196,Metropolitana de Santiago,13,Santiago,131,Conchalí,13104
Cuarteles de Carabineros,RETEN FARELLONES,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.31554050041683,-33.35235442093859,Metropolitana de Santiago,13,Santiago,131,Lo Barnechea,13115
Cuarteles de Carabineros,RETEN CASA MONEDA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.68549600040699,-33.444343999726684,Metropolitana de Santiago,13,Santiago,131,Estación Central,13106
Cuarteles de Carabineros,RETEN HUELQUEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.64183944755511,-33.832443239969564,Metropolitana de Santiago,13,Maipo,134,Paine,13404
Cuarteles de Carabineros,RETEN LA ISLITA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.86586599949689,-33.74732399991002,Metropolitana de Santiago,13,Talagante,136,Isla de Maipo,13603
Cuarteles de Carabineros,RETEN LAS VIZCACHAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.53068999989473,-33.5992799996678,Metropolitana de Santiago,13,Cordillera,132,Puente Alto,13201
Cuarteles de Carabineros,RETEN LINDEROS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.73563200032007,-33.7598200000537,Metropolitana de Santiago,13,Maipo,134,Buin,13402
Cuarteles de Carabineros,RETEN LOICA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.46973416994668,-33.976332543429486,Metropolitana de Santiago,13,Melipilla,135,San Pedro,13505
Cuarteles de Carabineros,RETEN MALLARAUCO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.98708710496507,-33.58478107655769,Metropolitana de Santiago,13,Melipilla,135,Melipilla,13501
Cuarteles de Carabineros,RETEN PINTUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.88485377995686,-33.877285222898216,Metropolitana de Santiago,13,Maipo,134,Paine,13404
Cuarteles de Carabineros,RETEN RUNGUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.88906980858607,-33.006295269865774,Metropolitana de Santiago,13,Chacabuco,133,Tiltil,13303
Cuarteles de Carabineros,RETEN HUERTOS FAMILIARES,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.7984379218388,-33.136160023056675,Metropolitana de Santiago,13,Chacabuco,133,Tiltil,13303
Cuarteles de Carabineros,RETEN VILUCO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.79154057179498,-33.78242384430865,Metropolitana de Santiago,13,Maipo,134,Buin,13402
Cuarteles de Carabineros,RETEN CALEU,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.99345899997685,-33.00524899956173,Metropolitana de Santiago,13,Chacabuco,133,Tiltil,13303
Cuarteles de Carabineros,RETEN ALTO JAHUEL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.68404361717087,-33.73200157174686,Metropolitana de Santiago,13,Maipo,134,Buin,13402
Cuarteles de Carabineros,54A. COM. HUECHURABA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.63737000010013,-33.37511999999485,Metropolitana de Santiago,13,Santiago,131,Huechuraba,13107
Cuarteles de Carabineros,55A. COM. SUBOFICIAL CRISTIAN VERA CONTRERAS,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.75521399960145,-33.45655199990649,Metropolitana de Santiago,13,Santiago,131,Pudahuel,13124
Cuarteles de Carabineros,5TA. COM. CONCHALI,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.66016800010206,-33.390017999789016,Metropolitana de Santiago,13,Santiago,131,Conchalí,13104
Cuarteles de Carabineros,6TA. COM. RECOLETA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.64197999967615,-33.40949000035283,Metropolitana de Santiago,13,Santiago,131,Recoleta,13127
Cuarteles de Carabineros,7MA. COM. RENCA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.70446999974287,-33.40393000003659,Metropolitana de Santiago,13,Santiago,131,Renca,13128
Cuarteles de Carabineros,8VA. COM. COLINA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.67589899966576,-33.20410799979626,Metropolitana de Santiago,13,Chacabuco,133,Colina,13301
Cuarteles de Carabineros,9NA. COM. INDEPENDENCIA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.65722000053226,-33.40677000009437,Metropolitana de Santiago,13,Santiago,131,Independencia,13108
Cuarteles de Carabineros,RETEN BOLLENAR,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.21136624145986,-33.56896066855717,Metropolitana de Santiago,13,Melipilla,135,Melipilla,13501
Cuarteles de Carabineros,JEFATURA ZONA METROPOLITANA,Base,ZONA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.65676999979944,-33.43765000004982,Metropolitana de Santiago,13,Santiago,131,Santiago,13101
Cuarteles de Carabineros,PREFECTURA DE CARABS. STGO. CORDILLERA,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.58153999956825,-33.578640999694024,Metropolitana de Santiago,13,Cordillera,132,Puente Alto,13201
Cuarteles de Carabineros,PREFECTURA DE CARABS. STGO. COSTA,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.70360900042199,-33.60102799982953,Metropolitana de Santiago,13,Maipo,134,San Bernardo,13401
Cuarteles de Carabineros,PREFECTURA DE CARABS. STGO. NORTE,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.65116999970944,-33.42722699978721,Metropolitana de Santiago,13,Santiago,131,Recoleta,13127
Cuarteles de Carabineros,PREFECTURA DE CARABS. STGO. OCCIDENTE,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.73978300006968,-33.44811899974795,Metropolitana de Santiago,13,Santiago,131,Pudahuel,13124
Cuarteles de Carabineros,PREFECTURA DE CARABS. STGO. ORIENTE,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.57566899992558,-33.45335799979862,Metropolitana de Santiago,13,Santiago,131,Ñuñoa,13120
Cuarteles de Carabineros,PREFECTURA DE CARABS. STGO. SUR,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.65944999982555,-33.52022999975965,Metropolitana de Santiago,13,Santiago,131,La Cisterna,13109
Cuarteles de Carabineros,PREFECTURA SERV. CARRETERAS R.P. Y TTO.,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.66132999982555,-33.41900999996481,Metropolitana de Santiago,13,Santiago,131,Independencia,13108
Cuarteles de Carabineros,PREFECTURA DE CARABS. STGO. CENTRAL,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.65676999979944,-33.43765000004982,Metropolitana de Santiago,13,Santiago,131,Santiago,13101
Cuarteles de Carabineros,RETEN EL CASTILLO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.61068399961427,-33.59475000028388,Metropolitana de Santiago,13,Santiago,131,La Pintana,13112
Cuarteles de Carabineros,26A. COM. PUDAHUEL,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.73967599979413,-33.448449000419714,Metropolitana de Santiago,13,Santiago,131,Pudahuel,13124
Cuarteles de Carabineros,10A. COM. LA CISTERNA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.66545399968071,-33.54099700030385,Metropolitana de Santiago,13,Santiago,131,La Cisterna,13109
Cuarteles de Carabineros,SUBCOM. I.A.T. CACHAPOAL,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.75914441633577,-34.19966633516939,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Olivar,06111
Cuarteles de Carabineros,RETEN PUENTE NEGRO (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.87430176442098,-34.68461804057257,Libertador General Bernardo O'Higgins,06,Colchagua,063,San Fernando,06301
Cuarteles de Carabineros,RETEN PUNTILLA DE CODEGUA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.94761073480282,-34.777772879318306,Libertador General Bernardo O'Higgins,06,Colchagua,063,Chimbarongo,06303
Cuarteles de Carabineros,RETEN RAPEL DE NAVIDAD,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.73639068484019,-33.941382445244386,Libertador General Bernardo O'Higgins,06,Cardenal Caro,062,Navidad,06205
Cuarteles de Carabineros,RETEN ROMA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.91044719016644,-34.581855267324684,Libertador General Bernardo O'Higgins,06,Colchagua,063,San Fernando,06301
Cuarteles de Carabineros,RETEN VEGAS DEL FLACO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.44029243540105,-34.954831673924005,Libertador General Bernardo O'Higgins,06,Colchagua,063,San Fernando,06301
Cuarteles de Carabineros,RETEN ZUNIGA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.09791413866893,-34.36284861712873,Libertador General Bernardo O'Higgins,06,Cachapoal,061,San Vicente,06117
Cuarteles de Carabineros,SUBCOM. CHIMBARONGO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.04067476888905,-34.70542006904235,Libertador General Bernardo O'Higgins,06,Colchagua,063,Chimbarongo,06303
Cuarteles de Carabineros,SUBCOM. DONIHUE,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.9719497127104,-34.221891278743236,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Doñihue,06105
Cuarteles de Carabineros,SUBCOM. FRANCISCO DE MOSTAZAL,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.70790643425848,-33.98375197203396,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Mostazal,06110
Cuarteles de Carabineros,SUBCOM. LAS CABRAS,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.31272150982775,-34.29365364382524,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Las Cabras,06107
Cuarteles de Carabineros,SUBCOM. MACHALI,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.6514950004305,-34.17790099975777,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Machalí,06108
Cuarteles de Carabineros,SUBCOM. REQUINOA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.81934499994266,-34.286734999893795,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Requínoa,06116
Cuarteles de Carabineros,TENENCIA CARRETERA COLCHAGUA,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.99065114164978,-34.63150482690882,Libertador General Bernardo O'Higgins,06,Colchagua,063,Chimbarongo,06303
Cuarteles de Carabineros,TENENCIA CHEPICA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.27298661567484,-34.72851853521578,Libertador General Bernardo O'Higgins,06,Colchagua,063,Chépica,06302
Cuarteles de Carabineros,TENENCIA CODEGUA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.66821390365952,-34.03913382982504,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Codegua,06102
Cuarteles de Carabineros,TENENCIA COINCO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.94989670571387,-34.267648356751494,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Coinco,06103
Cuarteles de Carabineros,TENENCIA COLTAUCO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.0844611646605,-34.287956536184566,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Coltauco,06104
Cuarteles de Carabineros,TENENCIA COYA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.52583233365654,-34.20558146787538,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Machalí,06108
Cuarteles de Carabineros,SUBCOM. DIEGO PORTALES,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.7147689995298,-34.1593619998793,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Rancagua,06101
Cuarteles de Carabineros,TENENCIA LITUECHE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.72683294560827,-34.116984736229114,Libertador General Bernardo O'Higgins,06,Cardenal Caro,062,Litueche,06203
Cuarteles de Carabineros,TENENCIA MARCHIGUE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.61881749851845,-34.39852086096152,Libertador General Bernardo O'Higgins,06,Cardenal Caro,062,Marchihue,06204
Cuarteles de Carabineros,TENENCIA NANCAGUA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.20637317228515,-34.64991811288454,Libertador General Bernardo O'Higgins,06,Colchagua,063,Nancagua,06305
Cuarteles de Carabineros,TENENCIA NAVIDAD,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.83019690080219,-33.954526969661636,Libertador General Bernardo O'Higgins,06,Cardenal Caro,062,Navidad,06205
Cuarteles de Carabineros,TENENCIA PELEQUEN,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.89666499997998,-34.464167999632714,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Malloa,06109
Cuarteles de Carabineros,TENENCIA PERALILLO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.47661808353028,-34.47840364010407,Libertador General Bernardo O'Higgins,06,Colchagua,063,Peralillo,06307
Cuarteles de Carabineros,TENENCIA PICHIDEGUA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.27899671105591,-34.36105559168093,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Pichidegua,06113
Cuarteles de Carabineros,TENENCIA QUINTA TILCOCO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.9645138991206,-34.354342649090825,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Quinta de Tilcoco,06114
Cuarteles de Carabineros,TENENCIA ROSARIO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.83673977800063,-34.34481130839289,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Rengo,06115
Cuarteles de Carabineros,ZONA DE CARABS. LIB. BDO. O'HIGGINS,Base,ZONA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.74432999978565,-34.16886999955466,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Rancagua,06101
Cuarteles de Carabineros,RETEN PUENTE BADEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.97995029992073,-34.47748616774815,Libertador General Bernardo O'Higgins,06,Cachapoal,061,San Vicente,06117
Cuarteles de Carabineros,RETEN POPETA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.78156600977756,-34.441819632318214,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Rengo,06115
Cuarteles de Carabineros,RETEN PUMANQUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.65297063121938,-34.59946260779403,Libertador General Bernardo O'Higgins,06,Colchagua,063,Pumanque,06309
Cuarteles de Carabineros,RETEN PLACILLA COLCHAGUA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.11981945079712,-34.635905596907165,Libertador General Bernardo O'Higgins,06,Colchagua,063,Placilla,06308
Cuarteles de Carabineros,RETEN POBLACION,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.5485910861999,-34.45237157812137,Libertador General Bernardo O'Higgins,06,Colchagua,063,Peralillo,06307
Cuarteles de Carabineros,RETEN ALMAHUE VIEJO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.23669112945315,-34.41265116001157,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Pichidegua,06113
Cuarteles de Carabineros,RETEN AGUA BUENA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.85270603141004,-34.65032909068095,Libertador General Bernardo O'Higgins,06,Colchagua,063,San Fernando,06301
Cuarteles de Carabineros,PREFECTURA DE CARABS. COLCHAGUA,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.98895100049576,-34.586530000363325,Libertador General Bernardo O'Higgins,06,Colchagua,063,San Fernando,06301
Cuarteles de Carabineros,PREFECTURA DE CARABS. CACHAPOAL,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.74528000008964,-34.17092999954825,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Rancagua,06101
Cuarteles de Carabineros,6TA. COM. SAN VICENTE,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.0809499997351,-34.43859700039416,Libertador General Bernardo O'Higgins,06,Cachapoal,061,San Vicente,06117
Cuarteles de Carabineros,RETEN CENTRAL RAPEL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.58668514500808,-34.03625806501235,Libertador General Bernardo O'Higgins,06,Cardenal Caro,062,Litueche,06203
Cuarteles de Carabineros,5TA. COM. PEUMO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.16881402897265,-34.39586122024306,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Peumo,06112
Cuarteles de Carabineros,3RA. COM. RANCAGUA ORIENTE,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.71105800045338,-34.173735000206555,Libertador General Bernardo O'Higgins,06,Cachapoal,061,Rancagua,06101
